dup_id,dup_type,domain_a,file_a,location_a,domain_b,file_b,location_b,similarity_pct,detail,recommendation
D852,CLASS,integrations,L5_notifications/engines/channel_engine.py,class NotifyChannel:49-57,integrations,L5_engines/channel_engine.py,class NotifyChannel:54-62,100.0,"Class 'NotifyChannel' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D853,CLASS,integrations,L5_notifications/engines/channel_engine.py,class NotifyEventType:60-72,integrations,L5_engines/channel_engine.py,class NotifyEventType:65-77,100.0,"Class 'NotifyEventType' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D854,CLASS,integrations,L5_notifications/engines/channel_engine.py,class NotifyChannelStatus:75-81,integrations,L5_engines/channel_engine.py,class NotifyChannelStatus:80-86,100.0,"Class 'NotifyChannelStatus' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D855,CLASS,integrations,L5_notifications/engines/channel_engine.py,class NotifyChannelError:84-112,integrations,L5_engines/channel_engine.py,class NotifyChannelError:89-117,100.0,"Class 'NotifyChannelError' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D856,CLASS,integrations,L5_notifications/engines/channel_engine.py,class NotifyDeliveryResult:116-141,integrations,L5_engines/channel_engine.py,class NotifyDeliveryResult:121-146,100.0,"Class 'NotifyDeliveryResult' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D857,CLASS,integrations,L5_notifications/engines/channel_engine.py,class NotifyChannelConfig:145-228,integrations,L5_engines/channel_engine.py,class NotifyChannelConfig:150-233,100.0,"Class 'NotifyChannelConfig' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D858,CLASS,integrations,L5_notifications/engines/channel_engine.py,class NotifyChannelConfigResponse:232-249,integrations,L5_engines/channel_engine.py,class NotifyChannelConfigResponse:237-254,100.0,"Class 'NotifyChannelConfigResponse' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D859,CLASS,integrations,L5_notifications/engines/channel_engine.py,class NotificationSender:252-262,integrations,L5_engines/channel_engine.py,class NotificationSender:257-267,100.0,"Class 'NotificationSender' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D860,CLASS,integrations,L5_notifications/engines/channel_engine.py,class NotifyChannelService:265-1025,integrations,L5_engines/channel_engine.py,class NotifyChannelService:270-1030,100.0,"Class 'NotifyChannelService' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D861,CLASS,integrations,L5_engines/mcp_connector.py,class McpToolDefinition:77-85,policies,L5_engines/mcp_connector.py,class McpToolDefinition:71-79,100.0,"Class 'McpToolDefinition' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D862,CLASS,integrations,L5_engines/mcp_connector.py,class McpConnectorConfig:89-100,policies,L5_engines/mcp_connector.py,class McpConnectorConfig:83-94,100.0,"Class 'McpConnectorConfig' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D863,CLASS,integrations,L5_engines/mcp_connector.py,class McpConnectorError:110-115,policies,L5_engines/mcp_connector.py,class McpConnectorError:113-118,100.0,"Class 'McpConnectorError' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D864,CLASS,integrations,L5_engines/mcp_connector.py,class McpApprovalRequiredError:118-123,policies,L5_engines/mcp_connector.py,class McpApprovalRequiredError:121-126,100.0,"Class 'McpApprovalRequiredError' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D865,CLASS,integrations,L5_engines/mcp_connector.py,class McpRateLimitExceededError:126-131,policies,L5_engines/mcp_connector.py,class McpRateLimitExceededError:129-134,100.0,"Class 'McpRateLimitExceededError' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D866,CLASS,integrations,L5_engines/mcp_connector.py,class McpSchemaValidationError:134-139,policies,L5_engines/mcp_connector.py,class McpSchemaValidationError:137-142,100.0,"Class 'McpSchemaValidationError' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D867,CLASS,integrations,L5_engines/mcp_connector.py,class McpConnectorService:142-423,policies,L5_engines/mcp_connector.py,class McpConnectorService:145-426,100.0,"Class 'McpConnectorService' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D868,CLASS,logs,L5_support/CRM/engines/audit_engine.py,class CheckResult:75-80,logs,L5_engines/audit_engine.py,class CheckResult:75-80,100.0,"Class 'CheckResult' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D869,CLASS,logs,L5_support/CRM/engines/audit_engine.py,class AuditCheck:89-101,logs,L5_engines/audit_engine.py,class AuditCheck:89-101,100.0,"Class 'AuditCheck' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D870,CLASS,logs,L5_support/CRM/engines/audit_engine.py,class AuditInput:105-126,logs,L5_engines/audit_engine.py,class AuditInput:105-126,100.0,"Class 'AuditInput' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D871,CLASS,logs,L5_support/CRM/engines/audit_engine.py,class AuditResult:130-151,logs,L5_engines/audit_engine.py,class AuditResult:130-151,100.0,"Class 'AuditResult' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D872,CLASS,logs,L5_support/CRM/engines/audit_engine.py,class AuditChecks:159-568,logs,L5_engines/audit_engine.py,class AuditChecks:159-568,100.0,"Class 'AuditChecks' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D873,CLASS,logs,L5_support/CRM/engines/audit_engine.py,class AuditService:576-725,logs,L5_engines/audit_engine.py,class AuditService:576-725,100.0,"Class 'AuditService' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D874,CLASS,logs,L5_support/CRM/engines/audit_engine.py,class RolloutGate:733-795,logs,L5_engines/audit_engine.py,class RolloutGate:733-795,100.0,"Class 'RolloutGate' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D875,CLASS,logs,L5_engines/audit_reconciler.py,class AuditReconciler:96-299,logs,L5_engines/reconciler.py,class AuditReconciler:95-298,100.0,"Class 'AuditReconciler' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D876,CLASS,logs,L5_engines/completeness_checker.py,class CompletenessCheckResult:47-53,logs,L5_engines/export_completeness_checker.py,class CompletenessCheckResult:47-53,100.0,"Class 'CompletenessCheckResult' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D877,CLASS,logs,L5_engines/completeness_checker.py,class EvidenceCompletenessError:89-117,logs,L5_engines/export_completeness_checker.py,class EvidenceCompletenessError:89-117,100.0,"Class 'EvidenceCompletenessError' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D878,CLASS,logs,L5_engines/completeness_checker.py,class CompletenessCheckResponse:121-144,logs,L5_engines/export_completeness_checker.py,class CompletenessCheckResponse:121-144,100.0,"Class 'CompletenessCheckResponse' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D879,CLASS,logs,L5_engines/completeness_checker.py,class EvidenceCompletenessChecker:147-468,logs,L5_engines/export_completeness_checker.py,class EvidenceCompletenessChecker:147-468,100.0,"Class 'EvidenceCompletenessChecker' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D880,CLASS,logs,L5_engines/mapper.py,class SOC2ControlMapper:91-255,policies,L5_engines/mapper.py,class SOC2ControlMapper:91-255,100.0,"Class 'SOC2ControlMapper' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D881,CLASS,logs,L5_engines/replay_determinism.py,class DeterminismLevel:68-89,policies,L5_engines/replay_determinism.py,class DeterminismLevel:68-89,100.0,"Class 'DeterminismLevel' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D882,CLASS,logs,L5_engines/replay_determinism.py,class ModelVersion:96-125,policies,L5_engines/replay_determinism.py,class ModelVersion:96-125,100.0,"Class 'ModelVersion' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D883,CLASS,logs,L5_engines/replay_determinism.py,class PolicyDecision:129-147,policies,L5_engines/replay_determinism.py,class PolicyDecision:129-147,100.0,"Class 'PolicyDecision' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D884,CLASS,logs,L5_engines/replay_determinism.py,class ReplayMatch:153-159,policies,L5_engines/replay_determinism.py,class ReplayMatch:153-159,100.0,"Class 'ReplayMatch' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D885,CLASS,logs,L5_engines/replay_determinism.py,class ReplayResult:163-197,policies,L5_engines/replay_determinism.py,class ReplayResult:163-197,100.0,"Class 'ReplayResult' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D886,CLASS,logs,L5_engines/replay_determinism.py,class CallRecord:204-236,policies,L5_engines/replay_determinism.py,class CallRecord:204-236,100.0,"Class 'CallRecord' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D887,CLASS,logs,L5_engines/replay_determinism.py,class ReplayValidator:242-428,policies,L5_engines/replay_determinism.py,class ReplayValidator:242-428,100.0,"Class 'ReplayValidator' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D888,CLASS,logs,L5_engines/replay_determinism.py,class ReplayContextBuilder:434-505,policies,L5_engines/replay_determinism.py,class ReplayContextBuilder:434-505,100.0,"Class 'ReplayContextBuilder' with same methods, 100.0% body match",EXTRACT_TO_GENERAL
D901,BLOCK,general,L5_engines/alert_log_linker.py,full file (626 lines),incidents,L5_engines/alert_log_linker.py,full file (625 lines),99.0,"Same-name files, 99.0% content match",DELETE_FROM_INCIDENTS
D902,BLOCK,controls,L5_engines/alerts_facade.py,full file (576 lines),general,L5_engines/alerts_facade.py,full file (578 lines),98.6,"Same-name files, 98.6% content match",DELETE_FROM_CONTROLS
D903,BLOCK,logs,L5_support/CRM/engines/audit_engine.py,full file (755 lines),logs,L5_engines/audit_engine.py,full file (755 lines),99.9,"Same-name files, 99.9% content match",LIKELY_EXACT_COPY
D904,BLOCK,general,L5_engines/audit_store.py,full file (350 lines),logs,L6_drivers/audit_store.py,full file (357 lines),96.5,"Same-name files, 96.5% content match",DELETE_FROM_LOGS
D905,BLOCK,integrations,L5_notifications/engines/channel_engine.py,full file (936 lines),integrations,L5_engines/channel_engine.py,full file (941 lines),98.8,"Same-name files, 98.8% content match",LIKELY_EXACT_COPY
D906,BLOCK,general,L5_engines/compliance_facade.py,full file (441 lines),logs,L5_engines/compliance_facade.py,full file (439 lines),98.4,"Same-name files, 98.4% content match",DELETE_FROM_LOGS
D907,BLOCK,general,L4_runtime/engines/constraint_checker.py,full file (258 lines),general,L5_engines/constraint_checker.py,full file (257 lines),98.3,"Same-name files, 98.3% content match",DELETE_FROM_GENERAL
D908,BLOCK,general,L5_workflow/contracts/engines/contract_engine.py,full file (623 lines),general,L5_engines/contract_engine.py,full file (622 lines),98.2,"Same-name files, 98.2% content match",DELETE_FROM_GENERAL
D909,BLOCK,general,L5_engines/control_registry.py,full file (405 lines),logs,L5_engines/control_registry.py,full file (404 lines),98.9,"Same-name files, 98.9% content match",DELETE_FROM_LOGS
D910,BLOCK,general,L5_controls/engines/degraded_mode_checker.py,full file (558 lines),general,L5_engines/degraded_mode_checker.py,full file (565 lines),98.8,"Same-name files, 98.8% content match",DELETE_FROM_GENERAL
D911,BLOCK,account,L5_engines/email_verification.py,full file (245 lines),api_keys,L5_engines/email_verification.py,full file (241 lines),95.9,"Same-name files, 95.9% content match",LIKELY_EXACT_COPY
D912,BLOCK,general,L5_lifecycle/drivers/execution.py,full file (1104 lines),integrations,L6_drivers/execution.py,full file (1105 lines),98.9,"Same-name files, 98.9% content match",DELETE_FROM_INTEGRATIONS
D913,BLOCK,general,L5_engines/fatigue_controller.py,full file (637 lines),policies,L5_engines/fatigue_controller.py,full file (637 lines),99.4,"Same-name files, 99.4% content match",DELETE_FROM_POLICIES
D914,BLOCK,general,L4_runtime/engines/governance_orchestrator.py,full file (663 lines),policies,L5_engines/governance_orchestrator.py,full file (663 lines),98.8,"Same-name files, 98.8% content match",DELETE_FROM_POLICIES
D915,BLOCK,general,L5_controls/drivers/guard_write_driver.py,full file (230 lines),incidents,L6_drivers/guard_write_driver.py,full file (227 lines),84.0,"Same-name files, 84.0% content match",DELETE_FROM_INCIDENTS
D916,BLOCK,incidents,L5_engines/hallucination_detector.py,full file (383 lines),policies,L5_engines/hallucination_detector.py,full file (382 lines),99.6,"Same-name files, 99.6% content match",LIKELY_EXACT_COPY
D917,BLOCK,general,L5_support/CRM/engines/job_executor.py,full file (426 lines),policies,L5_engines/job_executor.py,full file (433 lines),98.5,"Same-name files, 98.5% content match",DELETE_FROM_POLICIES
D918,BLOCK,general,L6_drivers/knowledge_plane.py,full file (395 lines),general,L5_lifecycle/drivers/knowledge_plane.py,full file (394 lines),97.6,"Same-name files, 97.6% content match",DELETE_FROM_GENERAL
D919,BLOCK,general,L5_engines/lifecycle_facade.py,full file (591 lines),general,L5_engines/lifecycle/lifecycle_facade.py,full file (587 lines),98.5,"Same-name files, 98.5% content match",DELETE_FROM_GENERAL
D920,BLOCK,logs,L5_engines/mapper.py,full file (237 lines),policies,L5_engines/mapper.py,full file (237 lines),99.6,"Same-name files, 99.6% content match",LIKELY_EXACT_COPY
D921,BLOCK,integrations,L5_engines/mcp_connector.py,full file (347 lines),policies,L5_engines/mcp_connector.py,full file (349 lines),96.0,"Same-name files, 96.0% content match",LIKELY_EXACT_COPY
D922,BLOCK,general,L5_engines/monitors_facade.py,full file (460 lines),integrations,L5_engines/monitors_facade.py,full file (457 lines),98.1,"Same-name files, 98.1% content match",DELETE_FROM_INTEGRATIONS
D923,BLOCK,account,L5_engines/notifications_facade.py,full file (408 lines),integrations,L5_engines/notifications_facade.py,full file (404 lines),97.8,"Same-name files, 97.8% content match",LIKELY_EXACT_COPY
D924,BLOCK,general,L4_runtime/engines/phase_status_invariants.py,full file (295 lines),policies,L5_engines/phase_status_invariants.py,full file (294 lines),98.1,"Same-name files, 98.1% content match",DELETE_FROM_POLICIES
D925,BLOCK,general,L4_runtime/engines/plan_generation_engine.py,full file (214 lines),policies,L5_engines/plan_generation_engine.py,full file (207 lines),97.4,"Same-name files, 97.4% content match",DELETE_FROM_POLICIES
D926,BLOCK,account,L5_engines/profile.py,full file (378 lines),policies,L5_engines/profile.py,full file (378 lines),98.9,"Same-name files, 98.9% content match",LIKELY_EXACT_COPY
D927,BLOCK,logs,L5_engines/replay_determinism.py,full file (411 lines),policies,L5_engines/replay_determinism.py,full file (411 lines),98.3,"Same-name files, 98.3% content match",LIKELY_EXACT_COPY
D928,BLOCK,general,L5_engines/retrieval_facade.py,full file (445 lines),integrations,L5_engines/retrieval_facade.py,full file (446 lines),99.4,"Same-name files, 99.4% content match",DELETE_FROM_INTEGRATIONS
D929,BLOCK,general,L5_engines/retrieval_mediator.py,full file (400 lines),integrations,L5_engines/retrieval_mediator.py,full file (401 lines),99.4,"Same-name files, 99.4% content match",DELETE_FROM_INTEGRATIONS
D930,BLOCK,general,L5_ui/engines/rollout_projection.py,full file (601 lines),policies,L5_engines/rollout_projection.py,full file (593 lines),98.7,"Same-name files, 98.7% content match",DELETE_FROM_POLICIES
D931,BLOCK,activity,L5_engines/run_governance_facade.py,full file (286 lines),general,L4_runtime/facades/run_governance_facade.py,full file (283 lines),96.0,"Same-name files, 96.0% content match",DELETE_FROM_ACTIVITY
D932,BLOCK,activity,L5_engines/run_governance_facade.py,full file (286 lines),policies,L5_engines/run_governance_facade.py,full file (277 lines),96.3,"Same-name files, 96.3% content match",LIKELY_EXACT_COPY
D933,BLOCK,general,L4_runtime/facades/run_governance_facade.py,full file (283 lines),policies,L5_engines/run_governance_facade.py,full file (277 lines),97.1,"Same-name files, 97.1% content match",DELETE_FROM_POLICIES
D934,BLOCK,general,L5_controls/drivers/runtime_switch.py,full file (224 lines),general,L5_engines/runtime_switch.py,full file (221 lines),91.7,"Same-name files, 91.7% content match",DELETE_FROM_GENERAL
D935,BLOCK,integrations,L5_vault/engines/service.py,full file (479 lines),integrations,L5_engines/service.py,full file (478 lines),99.5,"Same-name files, 99.5% content match",LIKELY_EXACT_COPY
D936,BLOCK,account,L5_support/CRM/engines/validator_engine.py,full file (592 lines),policies,L5_engines/validator_engine.py,full file (596 lines),98.0,"Same-name files, 98.0% content match",LIKELY_EXACT_COPY
